participant,trial,task,sentence,answer_speech,keyword_1,keyword_2,keyword_3,count_correct,prompt,answer_img,response,correctness,rt
5bccea9f11567100015264dc,25,speech_td_48_60,bkbf0512,Somebody took the money,Somebody,took,money,3,TD_48_60_seq_15.png,No,Yes,0,243.0999999
5bccea9f11567100015264dc,24,speech_td_48_60,bkbf0602,The mother stirs the tea,mother,stirs,tea,1,TD_48_60_seq_16.png,No,No,1,269.9000001
5bccea9f11567100015264dc,38,speech_td_48_60,bkbf0615,The broom stood in the corner,broom,stood,corner,1,TD_48_60_seq_17.png,No,No,1,375.8
5bccea9f11567100015264dc,22,speech_td_48_60,bkbf0714,The orange was quite sweet,orange,quite,sweet,0,TD_48_60_seq_18.png,No,No,1,904.2
5bccea9f11567100015264dc,2,speech_td_48_60,bkbf0803,The match boxes are empty,match,boxes,empty,3,TD_48_60_seq_19.png,No,Yes,0,463.6000001
5bccea9f11567100015264dc,29,speech_td_48_60,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,2,TD_48_60_seq_20.png,No,No,1,286.5999999
5bccea9f11567100015264dc,37,speech_td_48_60,bkbf0906,A letter fell on the mat,letter,fell,mat,3,TD_48_60_seq_21.png,No,Yes,0,386.3999999
5bccea9f11567100015264dc,20,speech_td_48_60,bkbf0912,The lady packed her bag,lady,packed,bag,3,TD_48_60_seq_22.png,No,No,1,192.3
5bccea9f11567100015264dc,33,speech_td_48_60,bkbf0913,The dinner plate's hot,dinner,plates,hot,2,TD_48_60_seq_25.png,Yes,Yes,1,456.5
5bccea9f11567100015264dc,18,speech_td_48_60,bkbf1008,Someones crossing the road,Someones,crossing,road,2,TD_48_60_seq_26.png,Yes,Yes,1,265.2
5bccea9f11567100015264dc,17,speech_td_48_60,bkbf1203,The front garden was pretty,front,garden,pretty,3,TD_48_60_seq_27.png,Yes,No,0,511.5999999
5bccea9f11567100015264dc,13,speech_td_48_60,bkbf1205,The taps are above the sink,taps,above,sink,2,TD_48_60_seq_28.png,Yes,Yes,1,88
5bccea9f11567100015264dc,1,speech_td_48_60,bkbf1208,The bread van's coming,bread,vans,coming,1,TD_48_60_seq_29.png,Yes,No,0,2923.6
5bccea9f11567100015264dc,26,speech_td_48_60,bkbf1212,The children help the milkman,children,help,milkman,1,TD_48_60_seq_30.png,Yes,No,0,269.4000001
5bccea9f11567100015264dc,30,speech_td_48_60,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,TD_48_60_seq_31.png,Yes,No,0,490.4000001
5bccea9f11567100015264dc,8,speech_td_48_60,bkbf1301,The fruit came in a box,fruit,came,box,1,TD_48_60_seq_32.png,Yes,Yes,1,370.8
5bccea9f11567100015264dc,7,speech_td_48_60,bkbf1408,The kitchen window was clean,kitchen,window,clean,1,TD_48_60_seq_33.png,Yes,No,0,817
5bccea9f11567100015264dc,21,speech_td_48_60,bkbf1415,The grass is getting long,grass,getting,long,3,TD_48_60_seq_34.png,Yes,No,0,1053.2
5bccea9f11567100015264dc,36,speech_td_48_60,bkbf1516,The puppy plays with a ball,puppy,plays,ball,1,TD_48_60_seq_35.png,Yes,No,0,857.9000001
5bccea9f11567100015264dc,9,speech_td_48_60,bkbf1609,Some men shave in the morning,men,shave,morning,0,TD_48_60_seq_36.png,Yes,No,0,919.8000002
5bccea9f11567100015264dc,40,speech_td_48_60,bkbf1616,The painter used a brush,painter,used,brush,0,TD_48_60_seq_37.png,Yes,Yes,1,1349.9
5bccea9f11567100015264dc,39,speech_td_48_60,bkbf1701,The apple pie's cooking,apple,pies,cooking,3,TD_48_60_seq_38.png,Yes,Yes,1,296.1000001
5bccea9f11567100015264dc,35,speech_td_48_60,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,3,TD_48_60_seq_39.png,Yes,Yes,1,956.3
5bccea9f11567100015264dc,15,speech_td_48_60,bkbf1907,A grocer sells butter,grocer,sells,butter,3,TD_48_60_seq_40.png,Yes,No,0,512.9000001
5bccea9f11567100015264dc,27,speech_td_48_60,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,0,TD_48_60_seq_41.png,Yes,No,0,299.7
5bccea9f11567100015264dc,5,speech_td_48_60,bkbf2016,The flower stands in a pot,flower,stands,pot,0,TD_48_60_seq_42.png,Yes,Yes,1,306.4000001
5bccea9f11567100015264dc,23,speech_td_48_60,bkbf2110,The egg cups are on the table,egg,cups,table,1,TD_48_60_seq_43.png,Yes,Yes,1,385.2
5bccea9f11567100015264dc,14,speech_td_48_60,bkbf2112,The cricket team's playing,cricket,teams,playing,0,TD_48_60_seq_44.png,Yes,No,0,278.8
5c28d34f664ccc000127be3c,39,speech_td_24_36,bkbf0109,The postman shut the gate,postman,shut,gate,0,TD_24_36_seq_3.png,No,No,1,368.3
5c28d34f664ccc000127be3c,31,speech_td_24_36,bkbf0201,The ladder's near the door,ladders,near,door,0,TD_24_36_seq_4.png,No,Yes,0,379.8
5c28d34f664ccc000127be3c,18,speech_td_24_36,bkbf0204,The old gloves are dirty,old,gloves,dirty,0,TD_24_36_seq_5.png,No,No,1,681
5c28d34f664ccc000127be3c,25,speech_td_24_36,bkbf0206,The thin dog was hungry,thin,dog,hungry,2,TD_24_36_seq_6.png,No,No,1,509.9
5c28d34f664ccc000127be3c,11,speech_td_24_36,bkbf0210,The police chased the car,police,chased,car,2,TD_24_36_seq_7.png,No,No,1,386.5
5c28d34f664ccc000127be3c,24,speech_td_24_36,bkbf0213,Some sticks were under the tree,sticks,under,tree,2,TD_24_36_seq_8.png,No,No,1,353.8
5c28d34f664ccc000127be3c,38,speech_td_24_36,bkbf0216,The school finished early,school,finished,early,3,TD_24_36_seq_9.png,No,No,1,335.3
5c28d34f664ccc000127be3c,9,speech_td_24_36,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,3,TD_24_36_seq_10.png,No,Yes,0,668.4
5c28d34f664ccc000127be3c,2,speech_td_24_36,bkbf0411,The jam jar was full,jam,jar,full,3,TD_24_36_seq_11.png,No,Yes,0,417.1
5c28d34f664ccc000127be3c,15,speech_td_24_36,bkbf0414,The cooks making a cake,cooks,making,cake,2,TD_24_36_seq_12.png,No,Yes,0,769.3
5c28d34f664ccc000127be3c,21,speech_td_24_36,bkbf0501,The bath towel was wet,bath,towel,wet,3,TD_24_36_seq_13.png,No,No,1,339.1
5c28d34f664ccc000127be3c,7,speech_td_24_36,bkbf0502,The matches lie on the shelf,matches,lie,shelf,3,TD_24_36_seq_14.png,No,No,1,428.5
5c28d34f664ccc000127be3c,4,speech_td_24_36,bkbf0512,Somebody took the money,Somebody,took,money,2,TD_24_36_seq_15.png,No,No,1,350.3
5c28d34f664ccc000127be3c,30,speech_td_24_36,bkbf0602,The mother stirs the tea,mother,stirs,tea,0,TD_24_36_seq_16.png,No,Yes,0,577.1
5c28d34f664ccc000127be3c,27,speech_td_24_36,bkbf0615,The broom stood in the corner,broom,stood,corner,0,TD_24_36_seq_17.png,No,No,1,661.4
5c28d34f664ccc000127be3c,20,speech_td_24_36,bkbf0714,The orange was quite sweet,orange,quite,sweet,3,TD_24_36_seq_18.png,No,Yes,0,390.7
5c28d34f664ccc000127be3c,23,speech_td_24_36,bkbf0803,The match boxes are empty,match,boxes,empty,2,TD_24_36_seq_19.png,No,No,1,351.2
5c28d34f664ccc000127be3c,8,speech_td_24_36,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,2,TD_24_36_seq_20.png,No,Yes,0,396.2
5c28d34f664ccc000127be3c,22,speech_td_24_36,bkbf0906,A letter fell on the mat,letter,fell,mat,3,TD_24_36_seq_21.png,No,No,1,538.5
5c28d34f664ccc000127be3c,40,speech_td_24_36,bkbf0912,The lady packed her bag,lady,packed,bag,2,TD_24_36_seq_22.png,No,Yes,0,454.8
5c28d34f664ccc000127be3c,6,speech_td_24_36,bkbf0913,The dinner plate's hot,dinner,plates,hot,0,TD_24_36_seq_25.png,Yes,No,0,368.6
5c28d34f664ccc000127be3c,19,speech_td_24_36,bkbf1008,Someones crossing the road,Someones,crossing,road,2,TD_24_36_seq_26.png,Yes,No,0,541.8
5c28d34f664ccc000127be3c,14,speech_td_24_36,bkbf1203,The front garden was pretty,front,garden,pretty,2,TD_24_36_seq_27.png,Yes,Yes,1,278.9
5c28d34f664ccc000127be3c,26,speech_td_24_36,bkbf1205,The taps are above the sink,taps,above,sink,0,TD_24_36_seq_28.png,Yes,Yes,1,445.5
5c28d34f664ccc000127be3c,35,speech_td_24_36,bkbf1208,The bread van's coming,bread,vans,coming,1,TD_24_36_seq_29.png,Yes,Yes,1,341.1
5c28d34f664ccc000127be3c,13,speech_td_24_36,bkbf1212,The children help the milkman,children,help,milkman,3,TD_24_36_seq_30.png,Yes,No,0,622.7
5c28d34f664ccc000127be3c,36,speech_td_24_36,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,TD_24_36_seq_31.png,Yes,Yes,1,319.9
5c28d34f664ccc000127be3c,1,speech_td_24_36,bkbf1301,The fruit came in a box,fruit,came,box,0,TD_24_36_seq_32.png,Yes,Yes,1,1131.6
5c28d34f664ccc000127be3c,37,speech_td_24_36,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,TD_24_36_seq_33.png,Yes,Yes,1,383.3
5c28d34f664ccc000127be3c,34,speech_td_24_36,bkbf1415,The grass is getting long,grass,getting,long,2,TD_24_36_seq_34.png,Yes,No,0,407.7
5c28d34f664ccc000127be3c,10,speech_td_24_36,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,TD_24_36_seq_35.png,Yes,No,0,711.8
5c28d34f664ccc000127be3c,12,speech_td_24_36,bkbf1609,Some men shave in the morning,men,shave,morning,1,TD_24_36_seq_36.png,Yes,No,0,431.6
5c28d34f664ccc000127be3c,5,speech_td_24_36,bkbf1616,The painter used a brush,painter,used,brush,0,TD_24_36_seq_37.png,Yes,Yes,1,544.3
5c28d34f664ccc000127be3c,33,speech_td_24_36,bkbf1701,The apple pie's cooking,apple,pies,cooking,2,TD_24_36_seq_38.png,Yes,Yes,1,253.9
5c28d34f664ccc000127be3c,29,speech_td_24_36,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,2,TD_24_36_seq_39.png,Yes,No,0,325.6
5c28d34f664ccc000127be3c,17,speech_td_24_36,bkbf1907,A grocer sells butter,grocer,sells,butter,3,TD_24_36_seq_40.png,Yes,Yes,1,1768.3
5c28d34f664ccc000127be3c,16,speech_td_24_36,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,0,TD_24_36_seq_41.png,Yes,No,0,1218
5c28d34f664ccc000127be3c,3,speech_td_24_36,bkbf2016,The flower stands in a pot,flower,stands,pot,0,TD_24_36_seq_42.png,Yes,No,0,487.9
5c28d34f664ccc000127be3c,28,speech_td_24_36,bkbf2110,The egg cups are on the table,egg,cups,table,1,TD_24_36_seq_43.png,Yes,Yes,1,391.9
5c28d34f664ccc000127be3c,32,speech_td_24_36,bkbf2112,The cricket team's playing,cricket,teams,playing,1,TD_24_36_seq_44.png,Yes,No,0,974.2
5c3dfd3e415e77000112b4b3,23,speech_td_48_60,bkbf0109,The postman shut the gate,postman,shut,gate,0,TD_48_60_seq_3.png,No,No,1,491.9
5c3dfd3e415e77000112b4b3,18,speech_td_48_60,bkbf0201,The ladder's near the door,ladders,near,door,1,TD_48_60_seq_4.png,No,No,1,1871.4
5c3dfd3e415e77000112b4b3,12,speech_td_48_60,bkbf0204,The old gloves are dirty,old,gloves,dirty,0,TD_48_60_seq_5.png,No,No,1,870.5
5c3dfd3e415e77000112b4b3,3,speech_td_48_60,bkbf0206,The thin dog was hungry,thin,dog,hungry,3,TD_48_60_seq_6.png,No,No,1,672.8
5c3dfd3e415e77000112b4b3,36,speech_td_48_60,bkbf0210,The police chased the car,police,chased,car,3,TD_48_60_seq_7.png,No,Yes,0,396
5c3dfd3e415e77000112b4b3,27,speech_td_48_60,bkbf0213,Some sticks were under the tree,sticks,under,tree,3,TD_48_60_seq_8.png,No,Yes,0,543.9
5c3dfd3e415e77000112b4b3,6,speech_td_48_60,bkbf0216,The school finished early,school,finished,early,3,TD_48_60_seq_9.png,No,No,1,622.5
5c3dfd3e415e77000112b4b3,15,speech_td_48_60,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,3,TD_48_60_seq_10.png,No,Yes,0,589.3
5c3dfd3e415e77000112b4b3,9,speech_td_48_60,bkbf0411,The jam jar was full,jam,jar,full,3,TD_48_60_seq_11.png,No,Yes,0,532.1
5c3dfd3e415e77000112b4b3,7,speech_td_48_60,bkbf0414,The cooks making a cake,cooks,making,cake,1,TD_48_60_seq_12.png,No,Yes,0,496.3
5c3dfd3e415e77000112b4b3,30,speech_td_48_60,bkbf0501,The bath towel was wet,bath,towel,wet,3,TD_48_60_seq_13.png,No,No,1,820.8
5c3dfd3e415e77000112b4b3,2,speech_td_48_60,bkbf0502,The matches lie on the shelf,matches,lie,shelf,2,TD_48_60_seq_14.png,No,No,1,522.3
5c3dfd3e415e77000112b4b3,33,speech_td_48_60,bkbf0512,Somebody took the money,Somebody,took,money,3,TD_48_60_seq_15.png,No,Yes,0,518.1
5c3dfd3e415e77000112b4b3,20,speech_td_48_60,bkbf0602,The mother stirs the tea,mother,stirs,tea,1,TD_48_60_seq_16.png,No,No,1,310.4
5c3dfd3e415e77000112b4b3,5,speech_td_48_60,bkbf0615,The broom stood in the corner,broom,stood,corner,3,TD_48_60_seq_17.png,No,No,1,710.6
5c3dfd3e415e77000112b4b3,25,speech_td_48_60,bkbf0714,The orange was quite sweet,orange,quite,sweet,3,TD_48_60_seq_18.png,No,Yes,0,572.7
5c3dfd3e415e77000112b4b3,26,speech_td_48_60,bkbf0803,The match boxes are empty,match,boxes,empty,3,TD_48_60_seq_19.png,No,No,1,988
5c3dfd3e415e77000112b4b3,34,speech_td_48_60,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,3,TD_48_60_seq_20.png,No,No,1,727.1
5c3dfd3e415e77000112b4b3,39,speech_td_48_60,bkbf0906,A letter fell on the mat,letter,fell,mat,1,TD_48_60_seq_21.png,No,No,1,523.1
5c3dfd3e415e77000112b4b3,24,speech_td_48_60,bkbf0912,The lady packed her bag,lady,packed,bag,3,TD_48_60_seq_22.png,No,No,1,312.1
5c3dfd3e415e77000112b4b3,14,speech_td_48_60,bkbf0913,The dinner plate's hot,dinner,plates,hot,0,TD_48_60_seq_25.png,Yes,No,0,460.9
5c3dfd3e415e77000112b4b3,40,speech_td_48_60,bkbf1008,Someones crossing the road,Someones,crossing,road,0,TD_48_60_seq_26.png,Yes,Yes,1,541
5c3dfd3e415e77000112b4b3,21,speech_td_48_60,bkbf1203,The front garden was pretty,front,garden,pretty,3,TD_48_60_seq_27.png,Yes,Yes,1,607.4
5c3dfd3e415e77000112b4b3,1,speech_td_48_60,bkbf1205,The taps are above the sink,taps,above,sink,1,TD_48_60_seq_28.png,Yes,No,0,863.5
5c3dfd3e415e77000112b4b3,16,speech_td_48_60,bkbf1208,The bread van's coming,bread,vans,coming,2,TD_48_60_seq_29.png,Yes,Yes,1,420.7
5c3dfd3e415e77000112b4b3,11,speech_td_48_60,bkbf1212,The children help the milkman,children,help,milkman,2,TD_48_60_seq_30.png,Yes,Yes,1,653.5
5c3dfd3e415e77000112b4b3,37,speech_td_48_60,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,TD_48_60_seq_31.png,Yes,Yes,1,641
5c3dfd3e415e77000112b4b3,35,speech_td_48_60,bkbf1301,The fruit came in a box,fruit,came,box,1,TD_48_60_seq_32.png,Yes,Yes,1,591.7
5c3dfd3e415e77000112b4b3,32,speech_td_48_60,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,TD_48_60_seq_33.png,Yes,Yes,1,590.3
5c3dfd3e415e77000112b4b3,22,speech_td_48_60,bkbf1415,The grass is getting long,grass,getting,long,3,TD_48_60_seq_34.png,Yes,No,0,382.4
5c3dfd3e415e77000112b4b3,29,speech_td_48_60,bkbf1516,The puppy plays with a ball,puppy,plays,ball,0,TD_48_60_seq_35.png,Yes,Yes,1,927.9
5c3dfd3e415e77000112b4b3,4,speech_td_48_60,bkbf1609,Some men shave in the morning,men,shave,morning,1,TD_48_60_seq_36.png,Yes,Yes,1,751.4
5c3dfd3e415e77000112b4b3,8,speech_td_48_60,bkbf1616,The painter used a brush,painter,used,brush,0,TD_48_60_seq_37.png,Yes,Yes,1,539.2
5c3dfd3e415e77000112b4b3,19,speech_td_48_60,bkbf1701,The apple pie's cooking,apple,pies,cooking,0,TD_48_60_seq_38.png,Yes,Yes,1,373
5c3dfd3e415e77000112b4b3,13,speech_td_48_60,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,1,TD_48_60_seq_39.png,Yes,No,0,545.7
5c3dfd3e415e77000112b4b3,17,speech_td_48_60,bkbf1907,A grocer sells butter,grocer,sells,butter,1,TD_48_60_seq_40.png,Yes,No,0,452.6
5c3dfd3e415e77000112b4b3,38,speech_td_48_60,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,0,TD_48_60_seq_41.png,Yes,No,0,448.4
5c3dfd3e415e77000112b4b3,28,speech_td_48_60,bkbf2016,The flower stands in a pot,flower,stands,pot,1,TD_48_60_seq_42.png,Yes,No,0,846.1
5c3dfd3e415e77000112b4b3,10,speech_td_48_60,bkbf2110,The egg cups are on the table,egg,cups,table,3,TD_48_60_seq_43.png,Yes,Yes,1,477.4
5c3dfd3e415e77000112b4b3,31,speech_td_48_60,bkbf2112,The cricket team's playing,cricket,teams,playing,1,TD_48_60_seq_44.png,Yes,No,0,747.2
5c43501db00b3300018f44ed,11,speech_td_0_12,bkbf0109,The postman shut the gate,postman,shut,gate,3,TD_0_12_seq_3.png,No,Yes,0,405.2
5c43501db00b3300018f44ed,13,speech_td_0_12,bkbf0201,The ladder's near the door,ladders,near,door,1,TD_0_12_seq_4.png,No,No,1,686.1
5c43501db00b3300018f44ed,6,speech_td_0_12,bkbf0204,The old gloves are dirty,old,gloves,dirty,0,TD_0_12_seq_5.png,No,Yes,0,574.3
5c43501db00b3300018f44ed,8,speech_td_0_12,bkbf0206,The thin dog was hungry,thin,dog,hungry,0,TD_0_12_seq_6.png,No,No,1,943.8
5c43501db00b3300018f44ed,10,speech_td_0_12,bkbf0210,The police chased the car,police,chased,car,2,TD_0_12_seq_7.png,No,No,1,437
5c43501db00b3300018f44ed,23,speech_td_0_12,bkbf0213,Some sticks were under the tree,sticks,under,tree,3,TD_0_12_seq_8.png,No,Yes,0,1138.3
5c43501db00b3300018f44ed,27,speech_td_0_12,bkbf0216,The school finished early,school,finished,early,0,TD_0_12_seq_9.png,No,No,1,496.2
5c43501db00b3300018f44ed,28,speech_td_0_12,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,3,TD_0_12_seq_10.png,No,Yes,0,437
5c43501db00b3300018f44ed,36,speech_td_0_12,bkbf0411,The jam jar was full,jam,jar,full,3,TD_0_12_seq_11.png,No,Yes,0,478.5
5c43501db00b3300018f44ed,3,speech_td_0_12,bkbf0414,The cooks making a cake,cooks,making,cake,2,TD_0_12_seq_12.png,No,No,1,732.8
5c43501db00b3300018f44ed,18,speech_td_0_12,bkbf0501,The bath towel was wet,bath,towel,wet,3,TD_0_12_seq_13.png,No,No,1,455.4
5c43501db00b3300018f44ed,40,speech_td_0_12,bkbf0502,The matches lie on the shelf,matches,lie,shelf,3,TD_0_12_seq_14.png,No,Yes,0,415.4
5c43501db00b3300018f44ed,35,speech_td_0_12,bkbf0512,Somebody took the money,Somebody,took,money,1,TD_0_12_seq_15.png,No,Yes,0,435.1
5c43501db00b3300018f44ed,9,speech_td_0_12,bkbf0602,The mother stirs the tea,mother,stirs,tea,1,TD_0_12_seq_16.png,No,Yes,0,641.8
5c43501db00b3300018f44ed,5,speech_td_0_12,bkbf0615,The broom stood in the corner,broom,stood,corner,0,TD_0_12_seq_17.png,No,No,1,428.4
5c43501db00b3300018f44ed,14,speech_td_0_12,bkbf0714,The orange was quite sweet,orange,quite,sweet,3,TD_0_12_seq_18.png,No,Yes,0,576.4
5c43501db00b3300018f44ed,22,speech_td_0_12,bkbf0803,The match boxes are empty,match,boxes,empty,0,TD_0_12_seq_19.png,No,Yes,0,582.1
5c43501db00b3300018f44ed,20,speech_td_0_12,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,2,TD_0_12_seq_20.png,No,Yes,0,419.7
5c43501db00b3300018f44ed,31,speech_td_0_12,bkbf0906,A letter fell on the mat,letter,fell,mat,2,TD_0_12_seq_21.png,No,No,1,433.5
5c43501db00b3300018f44ed,17,speech_td_0_12,bkbf0912,The lady packed her bag,lady,packed,bag,3,TD_0_12_seq_22.png,No,Yes,0,405.5
5c43501db00b3300018f44ed,29,speech_td_0_12,bkbf0913,The dinner plate's hot,dinner,plates,hot,0,TD_0_12_seq_25.png,Yes,Yes,1,727.9
5c43501db00b3300018f44ed,34,speech_td_0_12,bkbf1008,Someones crossing the road,Someones,crossing,road,3,TD_0_12_seq_26.png,Yes,No,0,481.5
5c43501db00b3300018f44ed,4,speech_td_0_12,bkbf1203,The front garden was pretty,front,garden,pretty,3,TD_0_12_seq_27.png,Yes,Yes,1,697.6
5c43501db00b3300018f44ed,15,speech_td_0_12,bkbf1205,The taps are above the sink,taps,above,sink,0,TD_0_12_seq_28.png,Yes,Yes,1,625.4
5c43501db00b3300018f44ed,30,speech_td_0_12,bkbf1208,The bread van's coming,bread,vans,coming,1,TD_0_12_seq_29.png,Yes,Yes,1,397.2
5c43501db00b3300018f44ed,7,speech_td_0_12,bkbf1212,The children help the milkman,children,help,milkman,1,TD_0_12_seq_30.png,Yes,Yes,1,559.1
5c43501db00b3300018f44ed,33,speech_td_0_12,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,TD_0_12_seq_31.png,Yes,Yes,1,448.9
5c43501db00b3300018f44ed,19,speech_td_0_12,bkbf1301,The fruit came in a box,fruit,came,box,1,TD_0_12_seq_32.png,Yes,No,0,436.8
5c43501db00b3300018f44ed,26,speech_td_0_12,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,TD_0_12_seq_33.png,Yes,Yes,1,589.3
5c43501db00b3300018f44ed,39,speech_td_0_12,bkbf1415,The grass is getting long,grass,getting,long,3,TD_0_12_seq_34.png,Yes,Yes,1,373
5c43501db00b3300018f44ed,32,speech_td_0_12,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,TD_0_12_seq_35.png,Yes,Yes,1,579.1
5c43501db00b3300018f44ed,1,speech_td_0_12,bkbf1609,Some men shave in the morning,men,shave,morning,0,TD_0_12_seq_36.png,Yes,timeout,0,2999.917
5c43501db00b3300018f44ed,25,speech_td_0_12,bkbf1616,The painter used a brush,painter,used,brush,0,TD_0_12_seq_37.png,Yes,Yes,1,387.2
5c43501db00b3300018f44ed,38,speech_td_0_12,bkbf1701,The apple pie's cooking,apple,pies,cooking,1,TD_0_12_seq_38.png,Yes,Yes,1,431.3
5c43501db00b3300018f44ed,16,speech_td_0_12,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,1,TD_0_12_seq_39.png,Yes,Yes,1,532
5c43501db00b3300018f44ed,37,speech_td_0_12,bkbf1907,A grocer sells butter,grocer,sells,butter,1,TD_0_12_seq_40.png,Yes,Yes,1,478.4
5c43501db00b3300018f44ed,12,speech_td_0_12,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,0,TD_0_12_seq_41.png,Yes,Yes,1,436.6
5c43501db00b3300018f44ed,21,speech_td_0_12,bkbf2016,The flower stands in a pot,flower,stands,pot,3,TD_0_12_seq_42.png,Yes,Yes,1,485
5c43501db00b3300018f44ed,24,speech_td_0_12,bkbf2110,The egg cups are on the table,egg,cups,table,1,TD_0_12_seq_43.png,Yes,No,0,307.9
5c43501db00b3300018f44ed,2,speech_td_0_12,bkbf2112,The cricket team's playing,cricket,teams,playing,0,TD_0_12_seq_44.png,Yes,No,0,647.8
5c5b71a4d365e400015096f9,32,speech_td_48_60,bkbf0109,The postman shut the gate,postman,shut,gate,3,TD_48_60_seq_3.png,No,No,1,538.4000001
5c5b71a4d365e400015096f9,2,speech_td_48_60,bkbf0201,The ladder's near the door,ladders,near,door,3,TD_48_60_seq_4.png,No,No,1,459.9
5c5b71a4d365e400015096f9,28,speech_td_48_60,bkbf0204,The old gloves are dirty,old,gloves,dirty,3,TD_48_60_seq_5.png,No,No,1,1417.5
5c5b71a4d365e400015096f9,12,speech_td_48_60,bkbf0206,The thin dog was hungry,thin,dog,hungry,3,TD_48_60_seq_6.png,No,No,1,545.4
5c5b71a4d365e400015096f9,24,speech_td_48_60,bkbf0210,The police chased the car,police,chased,car,3,TD_48_60_seq_7.png,No,No,1,509.2
5c5b71a4d365e400015096f9,29,speech_td_48_60,bkbf0213,Some sticks were under the tree,sticks,under,tree,3,TD_48_60_seq_8.png,No,No,1,635.5
5c5b71a4d365e400015096f9,19,speech_td_48_60,bkbf0216,The school finished early,school,finished,early,3,TD_48_60_seq_9.png,No,No,1,499.5
5c5b71a4d365e400015096f9,34,speech_td_48_60,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,3,TD_48_60_seq_10.png,No,No,1,643.7
5c5b71a4d365e400015096f9,9,speech_td_48_60,bkbf0411,The jam jar was full,jam,jar,full,3,TD_48_60_seq_11.png,No,No,1,744.7
5c5b71a4d365e400015096f9,27,speech_td_48_60,bkbf0414,The cooks making a cake,cooks,making,cake,2,TD_48_60_seq_12.png,No,No,1,583.3
5c5b71a4d365e400015096f9,39,speech_td_48_60,bkbf0501,The bath towel was wet,bath,towel,wet,3,TD_48_60_seq_13.png,No,No,1,517.5
5c5b71a4d365e400015096f9,18,speech_td_48_60,bkbf0502,The matches lie on the shelf,matches,lie,shelf,3,TD_48_60_seq_14.png,No,No,1,507.1
5c5b71a4d365e400015096f9,40,speech_td_48_60,bkbf0512,Somebody took the money,Somebody,took,money,3,TD_48_60_seq_15.png,No,No,1,649.7
